r,g(r)
0.14012157375146508,0.0
0.14112244213540412,0.0
0.14212331051934315,0.0
0.1431241789032822,0.0
0.14412504728722123,0.0
0.14512591567116026,0.0
0.1461267840550993,0.0
0.14712765243903833,0.0
0.14812852082297737,0.0
0.1491293892069164,0.0
0.15013025759085544,0.0
0.1511311259747945,0.0
0.1521319943587335,0.0
0.15313286274267257,0.0
0.15413373112661158,0.0
0.15513459951055064,0.0
0.15613546789448965,0.0
0.1571363362784287,0.0
0.15813720466236772,0.0
0.15913807304630678,0.0
0.16013894143024582,0.0
0.16113980981418485,0.0
0.1621406781981239,0.0
0.16314154658206292,0.0
0.16414241496600196,0.0
0.165143283349941,0.0
0.16614415173388003,0.0
0.16714502011781904,0.0
0.1681458885017581,0.0
0.1691467568856971,0.0
0.17014762526963617,0.0
0.1711484936535752,0.0
0.17214936203751424,0.0
0.17315023042145328,0.0
0.1741510988053923,0.0
0.17515196718933135,0.0
0.17615283557327038,0.0
0.17715370395720942,0.0
0.17815457234114845,0.0
0.1791554407250875,0.0
0.18015630910902652,0.0
0.18115717749296556,0.0
0.18215804587690462,0.0
0.18315891426084363,0.0
0.1841597826447827,0.0
0.1851606510287217,0.0
0.18616151941266076,0.0
0.18716238779659977,0.0
0.18816325618053883,0.0
0.18916412456447784,0.0
0.1901649929484169,0.0
0.1911658613323559,0.0
0.19216672971629498,0.001399446483631189
0.193167598100234,0.0
0.19416846648417305,0.000685370325919069
0.19516933486811208,0.0013567178217641063
0.19617020325205112,0.002685818157672853
0.19717107163599015,0.0013293100871596835
0.1981719400199292,0.00263183324010714
0.19917280840386822,0.003256811391920669
0.20017367678780726,0.0038691896379435126
0.20117454517174627,0.00957696502052799
0.20217541355568533,0.012011012502193698
0.20317628193962436,0.014396751789285638
0.2041771503235634,0.025412785972652185
0.20517801870750246,0.028234419725623877
0.20617888709144147,0.03464728208168854
0.2071797554753805,0.03973122921643784
0.20818062385931954,0.05485167755960353
0.2091814922432586,0.07676787816711407
0.2101823606271976,0.0853970804444071
0.21118322901113665,0.10428848331196997
0.21218409739507568,0.13257725263512388
0.21318496577901475,0.1449805458463702
0.21418583416295378,0.20558625467280717
0.2151867025468928,0.21204861185051882
0.21618757093083182,0.28804409598887887
0.2171884393147709,0.3308614950863091
0.21818930769870992,0.38536664182867514
0.21919017608264893,0.4361756144050637
0.22019104446658797,0.5196225753436534
0.22119191285052703,0.5751380350826129
0.22219278123446606,0.6594674328123833
0.22319364961840507,0.7702744357546055
0.2241945180023441,0.8482359298744149
0.22519538638628317,0.9201983850042448
0.2261962547702222,1.0842861817245828
0.22719712315416127,1.1072920076243213
0.22819799153810025,1.3040205150963824
0.2291988599220393,1.4141505322282946
0.23019972830597835,1.4867245376294602
0.2312005966899174,1.5923128211472708
0.2322014650738564,1.7837301615668049
0.23320233345779545,1.8554017125838158
0.2342032018417345,2.043556219032186
0.23520407022567352,2.060765315540278
0.23620493860961259,2.214233895792388
0.2372058069935516,2.352645114468196
0.23820667537749063,2.4932106098605002
0.23920754376142966,2.632249248621083
0.24020841214536873,2.824418871123811
0.24120928052930773,2.8356692479203556
0.24221014891324677,2.873505133750367
0.2432110172971858,3.0678836025760847
0.24421188568112487,3.115576310854138
0.24521275406506388,3.1761411205376096
0.2462136224490029,3.342181235939264
0.24721449083294195,3.3946601980088684
0.248215359216881,3.5199996348486704
0.24921622760082004,3.524234063216129
0.25021709598475905,3.5336535125410515
0.2512179643686981,3.6967575372869192
0.2522188327526371,3.724342801535238
0.2532197011365762,3.663526795559423
0.2542205695205152,3.7206975810344023
0.25522143790445423,3.7502825925534244
0.25622230628839326,3.8501396726850827
0.25722317467233236,3.8522598463438555
0.2582240430562714,3.794166591060726
0.25922491144021037,3.7864581987775745
0.2602257798241494,3.87491329125408
0.2612266482080885,3.823693815803603
0.26222751659202753,3.7581109850895493
0.2632283849759665,3.759793156832926
0.26422925335990555,3.7831780378652606
0.26523012174384464,3.6518318149219793
0.2662309901277837,3.732699483945166
0.2672318585117227,3.6418328873460086
0.2682327268956617,3.6333808167255612
0.2692335952796008,3.6196064715964336
0.2702344636635398,3.567721913066706
0.27123533204747885,3.517908108880345
0.27223620043141783,3.445369449444726
0.2732370688153569,3.4890490717357046
0.27423793719929596,3.4021272483808986
0.275238805583235,3.2488402249178576
0.27623967396717397,3.2314356853335213
0.27724054235111306,3.2256273878253774
0.2782414107350521,3.1410506428830804
0.27924227911899113,3.141439410054212
0.28024314750293017,3.022968911005526
0.2812440158868692,2.969477236349297
0.28224488427080824,2.950076266879285
0.2832457526547473,2.8880390135507144
0.2842466210386863,2.775951039587853
0.28524748942262534,2.7549170090620683
0.2862483578065644,2.6344572868583715
0.2872492261905034,2.628657044996527
0.28825009457444245,2.568139791516969
0.2892509629583815,2.5327940853816995
0.2902518313423205,2.4438924324323352
0.29125269972625956,2.399405358784225
0.2922535681101986,2.3161409166897733
0.2932544364941376,2.34542777153584
0.29425530487807666,2.273694282589941
0.2952561732620157,2.200506664528785
0.29625704164595473,2.1621110832920283
0.29725791002989377,2.0984483701120933
0.2982587784138328,2.0669604570068945
0.29925964679777184,2.0468101618230423
0.3002605151817109,1.9801652747075351
0.3012613835656499,1.9587734284795506
0.302262251949589,1.8977429696505241
0.303263120333528,1.8425314617400297
0.304263988717467,1.8745294904510494
0.30526485710140605,1.8006999916728594
0.30626572548534514,1.7198051254988351
0.3072665938692841,1.6927456638394487
0.30826746225322316,1.6888413477024764
0.3092683306371622,1.6311913388634338
0.3102691990211013,1.6303474062344008
0.3112700674050403,1.5865433674263052
0.3122709357889793,1.5074936890656256
0.31327180417291833,1.509461441498852
0.3142726725568574,1.472392340618692
0.31527354094079646,1.4459012524559882
0.31627440932473544,1.4238485608839824
0.3172752777086745,1.3794561337929814
0.31827614609261357,1.3585501636068682
0.3192770144765526,1.332555689420573
0.32027788286049164,1.3124009123493292
0.3212787512444306,1.253168695150165
0.3222796196283697,1.2720166800924075
0.32328048801230874,1.2297858543090305
0.3242813563962478,1.2089374726084743
0.32528222478018676,1.2054166502809738
0.32628309316412585,1.160897665091135
0.3272839615480649,1.1610451625173166
0.3282848299320039,1.093316524701468
0.3292856983159429,1.101693670988064
0.330286566699882,1.078209441807093
0.331287435083821,1.0596971891082745
0.33228830346776006,1.0371757194661562
0.3332891718516991,1.0386321296322014
0.3342900402356381,1.0035188920766158
0.33529090861957717,0.9485792313532562
0.3362917770035162,0.9628191807382582
0.33729264538745524,0.9527981832585201
0.3382935137713942,0.9543937887088004
0.3392943821553333,0.9332840539483138
0.34029525053927234,0.9237857613083126
0.3412961189232114,0.8839919796128857
0.3422969873071504,0.9026477199880758
0.34329785569108945,0.8770018474033806
0.3442987240750285,0.8553441127687457
0.3452995924589675,0.8241701711460714
0.34630046084290655,0.8644452330197784
0.3473013292268456,0.8378333111310658
0.3483021976107846,0.7761553177800985
0.34930306599472366,0.7971269966157574
0.3503039343786627,0.7923679242221189
0.35130480276260173,0.7761347168641273
0.35230567114654077,0.7758947669494378
0.3533065395304798,0.764880851955652
0.35430740791441884,0.7467745542712854
0.3553082762983579,0.7294738805597131
0.3563091446822969,0.7327085540860078
0.35731001306623594,0.7324549322849437
0.358310881450175,0.6997894557561453
0.359311749834114,0.6976976217270756
0.36031261821805305,0.7071620773463633
0.3613134866019921,0.7127504079022613
0.3623143549859311,0.6655133729071667
0.36331522336987015,0.647757237385378
0.36431609175380925,0.6642552753624391
0.3653169601377482,0.6703013461717866
0.36631782852168726,0.6618294955364374
0.3673186969056263,0.6408000914976472
0.3683195652895654,0.651417206293656
0.36932043367350437,0.6437235522522139
0.3703213020574434,0.6432633758918505
0.37132217044138244,0.6300552675809333
0.37232303882532153,0.6326371849915347
0.3733239072092605,0.6170131372120362
0.37432477559319954,0.5993339969361633
0.3753256439771386,0.6177863443244445
0.37632651236107767,0.5982662225939703
0.3773273807450167,0.5956410674683142
0.3783282491289557,0.5928547526201439
0.3793291175128947,0.5927831651989582
0.3803299858968338,0.5898459918970212
0.38133085428077285,0.5725380331013608
0.3823317226647118,0.5711352813882793
0.38333259104865086,0.5843345293733131
0.38433345943258995,0.5853184917787448
0.385334327816529,0.5554822431805561
0.386335196200468,0.5505303519853045
0.387336064584407,0.5518224109560286
0.3883369329683461,0.5698854260017059
0.38933780135228513,0.565254562130424
0.39033866973622416,0.5396345136066732
0.39133953812016314,0.5604990363855263
0.39234040650410223,0.54488535873788
0.39334127488804127,0.5559778008582749
0.3943421432719803,0.5436878256483105
0.39534301165591934,0.5493699585274279
0.3963438800398584,0.5382098976019102
0.3973447484237974,0.5292827731542116
0.39834561680773645,0.5225553878336714
0.3993464851916755,0.5306330179779023
0.4003473535756145,0.5337869538012904
0.4013482219595536,0.5336946049439187
0.40234909034349253,0.5509947208477104
0.40334995872743157,0.5414341765029209
0.40435082711137066,0.5237433609509199
0.4053516954953097,0.5329546789814789
0.40635256387924873,0.5165617136568684
0.40735343226318776,0.5275739462499066
0.4083543006471268,0.5235963646438521
0.4093551690310659,0.5079321886480803
0.4103560374150049,0.5040764608623611
0.41135690579894385,0.5283493920149874
0.41235777418288294,0.532474019360687
0.413358642566822,0.5241519574722338
0.414359510950761,0.5115395761616373
0.41536037933470005,0.5108745673789257
0.4163612477186391,0.5266059152665198
0.4173621161025782,0.5264566869309933
0.4183629844865172,0.5276315318639725
0.41936385287045624,0.5309930774878949
0.4203647212543952,0.5158919517258018
0.42136558963833426,0.5179556243172088
0.4223664580222733,0.5266568407254483
0.42336732640621233,0.5212864592772828
0.42436819479015137,0.5181130511530653
0.42536906317409046,0.5306725239067346
0.4263699315580295,0.5286104411790694
0.4273707999419685,0.524015320983598
0.42837166832590756,0.5186124492876362
0.42937253670984654,0.5117124759566896
0.4303734050937856,0.5363992845823979
0.4313742734777246,0.5476601271543978
0.43237514186166365,0.538769619080926
0.43337601024560274,0.5321565716589776
0.4343768786295418,0.533952387972483
0.4353777470134808,0.542678255996939
0.43637861539741984,0.5372065264083539
0.4373794837813588,0.5292127693137868
0.43838035216529786,0.5406480103337735
0.4393812205492369,0.5353769975516957
0.44038208893317593,0.5498672739598097
0.441382957317115,0.5469784731971776
0.44238382570105406,0.5384327151209585
0.4433846940849931,0.5490169841269696
0.4443855624689321,0.5595005441876489
0.44538643085287116,0.5335420866731178
0.44638729923681014,0.5561796388807244
0.4473881676207492,0.5575668111806118
0.4483890360046882,0.5455699276237713
0.4493899043886273,0.5445499145701191
0.45039077277256634,0.5513037943380913
0.4513916411565054,0.5595142823816591
0.4523925095404444,0.5555262225882819
0.45339337792438344,0.5486768049362173
0.45439424630832254,0.5866845537684017
0.45539511469226146,0.5924565222693362
0.4563959830762005,0.5918456885012215
0.4573968514601396,0.5883938295183886
0.4583977198440786,0.576727477926148
0.45939858822801766,0.5770332323474122
0.4603994566119567,0.5819631799477734
0.4614003249958957,0.5897579517872751
0.4624011933798348,0.6107732997934355
0.46340206176377385,0.5858771354423744
0.4644029301477128,0.6022844923560134
0.46540379853165187,0.5993389213713557
0.4664046669155909,0.5897611717655983
0.46740553529952994,0.5995387899660434
0.468406403683469,0.6108763317265992
0.469407272067408,0.6011206860639975
0.47040814045134705,0.6076735438617183
0.47140900883528614,0.6125375385279374
0.47240987721922517,0.6137656286130229
0.4734107456031641,0.6239707956366941
0.4744116139871032,0.6064157473463309
0.4754124823710422,0.6210138685372975
0.47641335075498126,0.629905675998089
0.4774142191389203,0.6461998525104645
0.47841508752285933,0.6300644645974551
0.4794159559067984,0.6389036749442624
0.48041682429073745,0.6542692200272535
0.4814176926746765,0.6396220899483759
0.48241856105861547,0.6600647485860028
0.4834194294425545,0.6440660765837212
0.48442029782649354,0.6622187260260081
0.4854211662104326,0.6522532317706595
0.4864220345943716,0.670867470120493
0.4874229029783107,0.6646348631137233
0.48842377136224974,0.6569312447966328
0.48942463974618877,0.6885506350060829
0.49042550813012775,0.6702727794288372
0.4914263765140668,0.6608046038175036
0.4924272448980058,0.6940322149493824
0.49342811328194486,0.7034243827455807
0.4944289816658839,0.6913834959265167
0.495429850049823,0.6942776087402636
0.496430718433762,0.6972476340922096
0.49743158681770105,0.7047829800123548
0.4984324552016401,0.7161005644328606
0.49943332358557907,0.7183093227068785
0.5004341919695181,0.7164707425567934
0.5014350603534572,0.718751779947143
0.5024359287373962,0.7383074569844542
0.5034367971213353,0.7380254928763558
0.5044376655052742,0.7317486701893043
0.5054385338892133,0.7466551098205798
0.5064394022731524,0.7489456109940806
0.5074402706570914,0.7515132963898962
0.5084411390410304,0.7436597357322146
0.5094420074249695,0.7512941257218592
0.5104428758089085,0.7648132894481703
0.5114437441928475,0.7708121712379377
0.5124446125767865,0.774200034366342
0.5134454809607256,0.804999942911971
0.5144463493446647,0.7993322019975959
0.5154472177286037,0.7877697820678655
0.5164480861125428,0.7958604469809994
0.5174489544964818,0.802917635660029
0.5184498228804207,0.8178934283334924
0.5194506912643598,0.8110099344682069
0.5204515596482988,0.8193409714077128
0.5214524280322379,0.8245612241932466
0.522453296416177,0.8355100420450238
0.523454164800116,0.8264712452655706
0.5244550331840551,0.8394780462643788
0.525455901567994,0.8638909036518593
0.526456769951933,0.8633129496199388
0.5274576383358721,0.8724852274181273
0.5284585067198111,0.8590982215216921
0.5294593751037502,0.8618447169350176
0.5304602434876893,0.8813689840982991
0.5314611118716283,0.8842732869761418
0.5324619802555673,0.8876963808386052
0.5334628486395063,0.8970802253960763
0.5344637170234454,0.8887483387524723
0.5354645854073844,0.9057060205859562
0.5364654537913234,0.9083452041813903
0.5374663221752625,0.904875868012548
0.5384671905592016,0.9215666368617963
0.5394680589431405,0.937061978052208
0.5404689273270796,0.9134259762552516
0.5414697957110186,0.9386070988345306
0.5424706640949577,0.9465617365647494
0.5434715324788967,0.967136657463437
0.5444724008628357,0.960272091290542
0.5454732692467748,0.9592698423976441
0.5464741376307138,0.9687380569177897
0.5474750060146528,0.9800272898239882
0.5484758743985919,0.9706129546229083
0.5494767427825309,0.9705891195653492
0.55047761116647,0.9881249481981137
0.5514784795504091,1.002128710150136
0.5524793479343479,1.0021412460174532
0.553480216318287,1.005605434842501
0.5544810847022261,1.0105509044088674
0.5554819530861651,1.0192226190170817
0.5564828214701042,1.0323312760001453
0.5574836898540432,1.0162397503206253
0.5584845582379823,1.036956674463306
0.5594854266219214,1.0492642110058952
0.5604862950058603,1.0647674290641742
0.5614871633897993,1.0515494264192786
0.5624880317737384,1.0657777209669508
0.5634889001576774,1.0676101629324621
0.5644897685416165,1.0517451671639453
0.5654906369255555,1.0764684127012498
0.5664915053094945,1.078787406701028
0.5674923736934336,1.0905510620669907
0.5684932420773726,1.0794387956646199
0.5694941104613117,1.1004258754508371
0.5704949788452507,1.104666145939182
0.5714958472291897,1.1193922275064128
0.5724967156131288,1.1199754673542621
0.5734975839970677,1.1207835103387587
0.5744984523810068,1.1252587475498894
0.5754993207649459,1.129696099960621
0.5765001891488849,1.1416373425355766
0.577501057532824,1.1541863888185269
0.578501925916763,1.1428611770460895
0.579502794300702,1.1541516813109118
0.580503662684641,1.1571530088427575
0.58150453106858,1.1543957558369726
0.5825053994525191,1.1703840598944633
0.5835062678364582,1.166600137387356
0.5845071362203972,1.1746337701511516
0.5855080046043363,1.1853945101602281
0.5865088729882753,1.1917933968481822
0.5875097413722143,1.174036764612566
0.5885106097561533,1.191085746867975
0.5895114781400923,1.1965619231933677
0.5905123465240314,1.1999934309462266
0.5915132149079705,1.1995546525408192
0.5925140832919095,1.1966831462161318
0.5935149516758486,1.2001325500976598
0.5945158200597875,1.2202933456630107
0.5955166884437266,1.2056301285512094
0.5965175568276656,1.218943164394243
0.5975184252116046,1.235996110027137
0.5985192935955437,1.228259213262009
0.5995201619794828,1.2294096541624653
0.6005210303634217,1.224025307129426
0.6015218987473608,1.2148850477655568
0.6025227671312998,1.2411733664907851
0.6035236355152389,1.2257805821459489
0.604524503899178,1.2398964499177194
0.6055253722831169,1.2430596457197478
0.606526240667056,1.2520953734742974
0.607527109050995,1.2474831914053317
0.608527977434934,1.245755471747416
0.6095288458188731,1.2445192102293587
0.6105297142028121,1.248691444025378
0.6115305825867512,1.2420509058187204
0.6125314509706903,1.2675401783920415
0.6135323193546293,1.2751462860505378
0.6145331877385682,1.2384959280985393
0.6155340561225073,1.2781189856954522
0.6165349245064463,1.2751282402271393
0.6175357928903854,1.2707949999366162
0.6185366612743244,1.277154199151521
0.6195375296582635,1.2718192550917036
0.6205383980422026,1.273021099920679
0.6215392664261415,1.2685231685012521
0.6225401348100806,1.2675145384998106
0.6235410031940196,1.263648113142073
0.6245418715779586,1.2821248399620373
0.6255427399618977,1.2764405026380476
0.6265436083458367,1.2663757488660567
0.6275444767297758,1.2615521312129083
0.6285453451137148,1.2700953652485067
0.6295462134976538,1.2757744661663584
0.6305470818815929,1.286155420087379
0.6315479502655319,1.268347807907824
0.6325488186494709,1.2646601219063418
0.63354968703341,1.2662681893496603
0.634550555417349,1.2677314813491045
0.635551423801288,1.2834447550963801
0.6365522921852271,1.2756495246334862
0.6375531605691661,1.2759066566308124
0.6385540289531052,1.2639887664629423
0.6395548973370442,1.2511915865068444
0.6405557657209833,1.264287942242089
0.6415566341049223,1.2456560544468298
0.6425575024888612,1.239024861495354
0.6435583708728003,1.2736054873189333
0.6445592392567394,1.2439666349759555
0.6455601076406784,1.2540009282680533
0.6465609760246175,1.2519758986243172
0.6475618444085565,1.244288367091858
0.6485627127924956,1.2621970655328414
0.6495635811764345,1.2575755077373199
0.6505644495603735,1.2580437345872035
0.6515653179443126,1.2319051987761032
0.6525661863282517,1.2399615192419686
0.6535670547121907,1.2426998919233812
0.6545679230961298,1.2414354181601372
0.6555687914800687,1.2558050458244643
0.6565696598640078,1.2372339027611294
0.6575705282479469,1.238609667046685
0.6585713966318858,1.2259708177369881
0.6595722650158249,1.2219559597190435
0.660573133399764,1.231638740122239
0.661574001783703,1.2288595621602714
0.662574870167642,1.2406297129540218
0.663575738551581,1.2115983073513628
0.6645766069355201,1.2343958994255657
0.6655774753194592,1.221236903531359
0.6665783437033982,1.2251323110280845
0.6675792120873372,1.2175768547032897
0.6685800804712762,1.2108125987002762
0.6695809488552152,1.1890985528237201
0.6705818172391543,1.205548356784063
0.6715826856230933,1.2100357266886685
0.6725835540070324,1.1878730234120087
0.6735844223909714,1.1963621483614333
0.6745852907749105,1.1888400216259616
0.6755861591588496,1.1823196180896176
0.6765870275427884,1.183057689705923
0.6775878959267275,1.1905398029371488
0.6785887643106666,1.1662683848762478
0.6795896326946056,1.1667520634054094
0.6805905010785447,1.1771574356961358
0.6815913694624837,1.1691975734514195
0.6825922378464228,1.1769737630692767
0.6835931062303618,1.1531811739656872
0.6845939746143008,1.157309937104184
0.6855948429982398,1.1658075145451623
0.6865957113821789,1.1482694813283387
0.6875965797661179,1.156187613885587
0.688597448150057,1.1413307274355637
0.689598316533996,1.1297066664768507
0.690599184917935,1.1496231173776288
0.6916000533018741,1.1303075207138027
0.6926009216858131,1.1230031292370601
0.6936017900697521,1.1227722867591765
0.6946026584536912,1.1296075299396855
0.6956035268376302,1.1166399990255693
0.6966043952215693,1.1082684295387755
0.6976052636055082,1.1099223520844774
0.6986061319894473,1.1225746353110988
0.6996070003733864,1.1004651785121533
0.7006078687573254,1.1009555386115728
0.7016087371412645,1.0961894285817402
0.7026096055252035,1.0883054378904056
0.7036104739091424,1.0978423412564837
0.7046113422930815,1.0933725022856042
0.7056122106770205,1.0921412637309762
0.7066130790609596,1.0770950725137338
0.7076139474448987,1.0851453099726271
0.7086148158288377,1.068393970216402
0.7096156842127768,1.0732846539153924
0.7106165525967157,1.0624344964970065
0.7116174209806547,1.0649077914189005
0.7126182893645938,1.0729600888896975
0.7136191577485328,1.0655381215457507
0.7146200261324719,1.0687284525920546
0.715620894516411,1.044095276743314
0.71662176290035,1.0500867084865366
0.717622631284289,1.0451024494296435
0.718623499668228,1.0472469322108213
0.7196243680521671,1.043587443767048
0.7206252364361061,1.0373070522403347
0.7216261048200451,1.0257977264228384
0.7226269732039842,1.0291435006630956
0.7236278415879233,1.022498955645309
0.7246287099718622,1.0169697844202534
0.7256295783558013,1.027710749397549
0.7266304467397403,1.0082422638722845
0.7276313151236794,1.0088867806757784
0.7286321835076185,1.0083558612953556
0.7296330518915574,1.0019996059230893
0.7306339202754965,1.0006115993690912
0.7316347886594355,1.0035718995566123
0.7326356570433745,1.003768316222742
0.7336365254273136,0.9899413578712786
0.7346373938112526,1.0006516670876289
0.7356382621951917,0.9919144250221482
0.7366391305791308,0.9866018345905159
0.7376399989630698,0.9863007595603923
0.7386408673470087,0.971505387533083
0.7396417357309478,0.9706727538326627
0.7406426041148868,0.9771894209780637
0.7416434724988259,0.967788914340802
0.7426443408827649,0.9597473346516522
0.743645209266704,0.9679591550706282
0.7446460776506431,0.9654986620388631
0.745646946034582,0.9554260387891561
0.746647814418521,0.9621826709273332
0.7476486828024601,0.959238461231101
0.7486495511863991,0.9523417211315635
0.7496504195703382,0.9454323888358427
0.7506512879542772,0.9483240499279626
0.7516521563382162,0.9449770041683003
0.7526530247221553,0.9381777726679462
0.7536538931060943,0.9388720549159794
0.7546547614900334,0.9361110987207694
0.7556556298739724,0.9339497383157598
0.7566564982579114,0.9403716219239735
0.7576573666418505,0.9441455868039809
0.7586582350257894,0.9290857015898547
0.7596591034097285,0.928027186408592
0.7606599717936676,0.9184859566434006
0.7616608401776066,0.9259617406748926
0.7626617085615457,0.9123381118717135
0.7636625769454847,0.9016626802200102
0.7646634453294237,0.914594226525211
0.7656643137133627,0.9251631480818981
0.7666651820973017,0.9201554344201638
0.7676660504812408,0.9136360358693199
0.7686669188651799,0.9165499813732019
0.7696677872491189,0.9016055034211183
0.770668655633058,0.9013534707248403
0.771669524016997,0.909865103835924
0.772670392400936,0.921835374759041
0.773671260784875,0.9107317390084194
0.774672129168814,0.8940849222457813
0.7756729975527531,0.8968467536224695
0.7766738659366922,0.9004909369669167
0.7776747343206312,0.8952265059745947
0.7786756027045703,0.9017480801175943
0.7796764710885092,0.8989668535126152
0.7806773394724483,0.9098488892205538
0.7816782078563874,0.8843883778177366
0.7826790762403263,0.8906484913666759
0.7836799446242654,0.8849670531195726
0.7846808130082045,0.8914817988038191
0.7856816813921434,0.8931048466081142
0.7866825497760825,0.8816064332474072
0.7876834181600215,0.8881548610363488
0.7886842865439606,0.8825788159935823
0.7896851549278997,0.8831192174345932
0.7906860233118387,0.8759251828973652
0.7916868916957777,0.8713619473562841
0.7926877600797168,0.8830622968446988
0.7936886284636557,0.8780062643568476
0.7946894968475948,0.8724000687379482
0.7956903652315338,0.8869807196595741
0.7966912336154729,0.871319177765976
0.797692101999412,0.8697431728819348
0.798692970383351,0.8661875157587375
0.7996938387672899,0.8738795155337817
0.800694707151229,0.8703661482436473
0.801695575535168,0.8678324745404976
0.8026964439191072,0.8687175031781761
0.8036973123030461,0.8736757881552141
0.8046981806869851,0.8576571216092004
0.8056990490709243,0.8632895836602896
0.8066999174548631,0.86932823851239
0.8077007858388023,0.8674127517120991
0.8087016542227413,0.8709564460472298
0.8097025226066804,0.8732976103462371
0.8107033909906194,0.8624147121671378
0.8117042593745585,0.8698192392615222
0.8127051277584975,0.8681084842506748
0.8137059961424364,0.8662083819744871
0.8147068645263755,0.8671568515877117
0.8157077329103145,0.867399046539012
0.8167086012942536,0.8568680075138623
0.8177094696781926,0.8682198867264916
0.8187103380621318,0.8594292815513285
0.8197112064460707,0.8680994361820564
0.8207120748300099,0.8725049486950944
0.8217129432139488,0.8748199305718661
0.8227138115978877,0.8682643476870574
0.8237146799818269,0.8619284382781532
0.8247155483657659,0.8643965013208983
0.825716416749705,0.8723074419006627
0.826717285133644,0.8621815774779493
0.827718153517583,0.8705826132308089
0.828719021901522,0.8652077150200801
0.8297198902854611,0.8660492384855635
0.8307207586694001,0.8760577728646088
0.8317216270533391,0.8700285231570691
0.8327224954372782,0.8706585911549841
0.8337233638212171,0.8673426886480694
0.8347242322051563,0.8695287361560299
0.8357251005890952,0.8707399315729117
0.8367259689730344,0.8722012004063653
0.8377268373569734,0.8704128885804217
0.8387277057409125,0.8796868575510235
0.8397285741248515,0.8741099225955238
